tips,trip_start_timestamp,trip_seconds,trip_miles,pickup_community_area,pickup_centroid_latitude,pickup_centroid_longitude,dropoff_community_area,fare,tolls,extras,trip_total
2,2023-01-31T18:00:00.000,240,0.8,8,41.892042136,-87.63186395,32,5.5,0,0,7.5
4,2023-01-31T18:00:00.000,586,1.6,32,41.870607372,-87.622172937,8,8.25,0,1,13.75
2.45,2023-01-31T18:00:00.000,335,1.05,8,41.899602111,-87.633308037,8,10,0,0,12.45
0,2023-01-31T18:00:00.000,2460,0.6,32,41.878865584,-87.625192142,56,29,0,0,29
0.12,2023-01-31T18:00:00.000,473,0,32,41.880994471,-87.632746489,,10,0,0,10.12
0,2023-01-31T18:00:00.000,3448,3.45,2,42.001571027,-87.695012589,3,26.25,0,0,26.25
2.45,2023-01-31T18:00:00.000,8,0,28,41.867902418,-87.642958665,28,10,0,0,12.45
0,2023-01-31T18:00:00.000,287,0.82,8,41.907520075,-87.6266589,7,5.5,0,0,5.5
5.55,2023-01-31T18:00:00.000,4,0,24,41.901206994,-87.676355989,24,18,0,0,24.05
0,2023-01-31T18:00:00.000,769,2.47,8,41.898331794,-87.620762865,33,10.1,0,0,10.1
1.84,2023-01-31T18:00:00.000,710,2.01,32,41.880994471,-87.632746489,8,10,0,0,11.84
4.34,2023-01-31T18:00:00.000,943,6.17,6,41.949829346,-87.64396537,32,16.99,0,0,21.33
0,2023-01-31T18:00:00.000,540,1.2,32,41.880994471,-87.632746489,32,7.5,0,0,7.5
2,2023-01-31T18:00:00.000,411,1.31,28,41.885300022,-87.642808466,8,10,0,0,12
0,2023-01-31T18:00:00.000,17,0,8,41.892042136,-87.63186395,8,3.25,0,0,3.25
0,2023-01-31T18:00:00.000,2112,8.21,28,41.874005383,-87.66351755,66,26.5,0,0,26.5
3.77,2023-01-31T18:00:00.000,1858,4.74,28,41.874005383,-87.66351755,7,14.76,0,0,18.53
0,2023-01-31T18:00:00.000,300,0.7,32,41.880994471,-87.632746489,32,5.25,0,1,6.25
0,2023-01-31T18:00:00.000,1498,11.65,28,41.874005383,-87.66351755,77,31,0,0,31
0,2023-01-31T18:00:00.000,1140,12.1,3,41.96581197,-87.655878786,39,31,0,0,31
0,2023-01-31T18:00:00.000,2772,8.5,8,41.899602111,-87.633308037,3,30.25,0,0,30.25
4,2023-01-31T18:00:00.000,914,2.82,32,41.878865584,-87.625192142,7,11.5,0,0,16
2,2023-01-31T18:00:00.000,755,2.33,32,41.880994471,-87.632746489,8,10.25,0,0,12.75
1.84,2023-01-31T18:00:00.000,164,0.54,8,41.907520075,-87.6266589,8,10,0,0,11.84
0,2023-01-31T18:00:00.000,180,0.71,3,41.96581197,-87.655878786,3,5,0,0,5
2,2023-01-31T18:00:00.000,445,1.31,28,41.885300022,-87.642808466,32,7,0,0,9.5
0,2023-01-31T18:00:00.000,360,0,41,41.794090253,-87.592310855,39,5.75,0,0,5.75
0,2023-01-31T18:00:00.000,1620,14.2,,,,,36.5,0,10,46.5
2,2023-01-31T18:00:00.000,360,1.3,32,41.884987192,-87.620992913,32,6.75,0,0,8.75
0,2023-01-31T18:00:00.000,762,4.41,6,41.949829346,-87.64396537,8,14.53,0,0,14.53
4,2023-01-31T18:00:00.000,861,4.09,8,41.890922026,-87.618868355,7,14,0,1.5,20
0,2023-01-31T18:00:00.000,1062,2.99,4,41.975170943,-87.687515515,3,12,0,0,12
4,2023-01-31T18:00:00.000,228,0.53,32,41.880994471,-87.632746489,32,5,0,0,9.5
0,2023-01-31T18:00:00.000,946,4.46,24,41.901206994,-87.676355989,28,14,0,0,14
2,2023-01-31T18:00:00.000,300,9.6,32,41.880994471,-87.632746489,32,5.5,0,1,8.5
1,2023-01-31T18:00:00.000,631,1.65,32,41.880994471,-87.632746489,8,8.5,0,0,10
6.25,2023-01-31T18:00:00.000,1200,7.2,76,41.980264315,-87.913624596,10,20.5,0,4,31.25
0,2023-01-31T18:00:00.000,559,1.13,8,41.892042136,-87.63186395,28,7.25,0,0,7.25
0,2023-01-31T18:00:00.000,360,0.8,8,41.89503345,-87.619710672,8,5.75,0,1,6.75
0,2023-01-31T18:00:00.000,2129,9.92,49,41.706587882,-87.623366512,41,29.25,0,0,29.25
0,2023-01-31T18:00:00.000,445,1.39,8,41.89321636,-87.63784421,28,7.25,0,0,7.25
2.45,2023-01-31T18:00:00.000,563,1.07,28,41.879255084,-87.642648998,8,10,0,0,12.45
0,2023-01-31T18:00:00.000,2820,10.5,71,41.744205146,-87.656305986,41,34.25,0,0,34.25
0,2023-01-31T18:00:00.000,2520,0,32,41.878865584,-87.625192142,22,22.75,0,0,22.75
8.15,2023-01-31T18:00:00.000,2640,0.8,76,41.980264315,-87.913624596,22,36.25,0,4,48.4
1.84,2023-01-31T18:00:00.000,309,0.94,32,41.880994471,-87.632746489,28,10,0,0,11.84
0,2023-01-31T18:00:00.000,480,0.9,,,,28,6.25,0,0,6.25
10,2023-01-31T18:00:00.000,1800,1.2,76,41.97907082,-87.903039661,,51.5,0,32,93.5
8.55,2023-01-31T18:00:00.000,3000,13.8,76,41.980264315,-87.913624596,6,37.5,0,5,51.05
0.88,2023-01-31T18:00:00.000,603,1.74,32,41.880994471,-87.632746489,8,8.25,0,0,9.63
8.75,2023-01-31T18:00:00.000,2907,14.78,76,41.980264315,-87.913624596,24,38.75,0,4.5,52.5
1.5,2023-01-31T18:00:00.000,420,0.8,8,41.89503345,-87.619710672,8,6,0,0,7.5
2.45,2023-01-31T18:00:00.000,673,1.78,32,41.878865584,-87.625192142,8,10,0,0,12.45
0,2023-01-31T18:00:00.000,694,1.79,,,,28,10,0,0,10
0,2023-01-31T18:00:00.000,239,0.79,33,41.857183858,-87.620334624,32,5.5,0,0,5.5
3.1,2023-01-31T18:00:00.000,1076,3.38,32,41.880994471,-87.632746489,7,12.14,0,0,15.24
2.2,2023-01-31T18:00:00.000,768,2.75,8,41.899602111,-87.633308037,7,10.5,0,0,13.2
9,2023-01-31T18:00:00.000,3055,15.9,76,41.980264315,-87.913624596,24,40.5,0,4,54
3.55,2023-01-31T18:00:00.000,1228,4.15,32,41.878865584,-87.625192142,24,13.91,0,0,17.46
0,2023-01-31T18:00:00.000,684,2.1,32,41.877406123,-87.621971652,32,9.5,0,0,9.5
2,2023-01-31T18:00:00.000,720,0.1,8,41.89503345,-87.619710672,32,9,0,0,11
0,2023-01-31T18:00:00.000,2142,7.79,38,41.812948939,-87.617859676,8,26.5,0,0,26.5
0,2023-01-31T18:00:00.000,1462,8.81,77,41.9867118,-87.663416405,8,26,0,0,26
10,2023-01-31T18:00:00.000,3354,17.68,76,41.97907082,-87.903039661,32,44.5,0,5,60
0,2023-01-31T18:00:00.000,1800,9.3,28,41.874005383,-87.66351755,16,26.25,0,0,26.25
0,2023-01-31T18:00:00.000,826,2.53,8,41.898331794,-87.620762865,28,11,0,1,12
0,2023-01-31T18:00:00.000,1920,9.6,8,41.899602111,-87.633308037,43,28.25,0,0,28.25
0,2023-01-31T18:00:00.000,1789,10.48,44,41.740205756,-87.615969523,69,30.25,0,0,30.25
0,2023-01-31T18:00:00.000,538,1.29,28,41.879255084,-87.642648998,8,7.25,0,0,7.25
2.55,2023-01-31T18:00:00.000,1177,2.8,28,41.874005383,-87.66351755,24,12.25,0,0,15.3
3,2023-01-31T18:00:00.000,406,1.1,8,41.89503345,-87.619710672,8,10,0,0,13
6.95,2023-01-31T18:00:00.000,1693,10.85,56,41.785998518,-87.750934289,32,29.25,0,5,41.7
0,2023-01-31T18:00:00.000,1680,8.3,,,,,24,0,0,24
2.45,2023-01-31T18:00:00.000,333,0.89,8,41.899602111,-87.633308037,8,10,0,0,12.45
0,2023-01-31T18:00:00.000,1224,3.1,32,41.884987192,-87.620992913,28,13,0,0,13
2.93,2023-01-31T18:00:00.000,1061,2.82,8,41.899602111,-87.633308037,24,11.48,0,0,14.41
0,2023-01-31T18:00:00.000,960,2.4,32,41.880994471,-87.632746489,33,10.5,0,1,11.5
2.9,2023-01-31T17:45:00.000,600,4.53,28,41.879255084,-87.642648998,33,14,0,0,17.4
1.84,2023-01-31T17:45:00.000,249,0.88,33,41.859349715,-87.617358006,33,10,0,0,11.84
2,2023-01-31T17:45:00.000,618,0.88,32,41.880994471,-87.632746489,8,7.25,0,0,9.75
9.7,2023-01-31T17:45:00.000,2880,19,32,41.870607372,-87.622172937,76,48,0,0,57.7
0,2023-01-31T17:45:00.000,143,0.48,28,41.874005383,-87.66351755,28,4.5,0,0,4.5
2,2023-01-31T17:45:00.000,480,1.3,28,41.879255084,-87.642648998,32,7,0,0,9
0.37,2023-01-31T17:45:00.000,404,1.13,32,41.880994471,-87.632746489,8,10,0,0,10.37
2.45,2023-01-31T17:45:00.000,501,1.2,32,41.880994471,-87.632746489,28,10,0,0,12.45
2.45,2023-01-31T17:45:00.000,618,1.79,8,41.89503345,-87.619710672,32,10,0,0,12.45
0,2023-01-31T17:45:00.000,540,1.4,28,41.879255084,-87.642648998,32,7.75,0,0,7.75
2.45,2023-01-31T17:45:00.000,482,1,32,41.880994471,-87.632746489,8,10,0,0,12.45
1.84,2023-01-31T17:45:00.000,611,0,7,41.922686284,-87.649488729,8,10,0,0,11.84
1,2023-01-31T17:45:00.000,600,1.5,28,41.879255084,-87.642648998,24,8,0,0,9
3,2023-01-31T17:45:00.000,540,1.2,32,41.884987192,-87.620992913,32,7.5,0,0,10.5
2.45,2023-01-31T17:45:00.000,563,1.32,32,41.877406123,-87.621971652,8,10,0,0,12.45
0,2023-01-31T17:45:00.000,480,0.9,32,41.880994471,-87.632746489,32,7,0,0,7
1.93,2023-01-31T17:45:00.000,743,0,8,41.90749193,-87.63576009,28,10.06,0,0,11.99
0,2023-01-31T17:45:00.000,1372,11.21,,,,,30.25,0,0,30.25
1.61,2023-01-31T17:45:00.000,593,0,32,41.880994471,-87.632746489,8,10,0,0,11.61
3,2023-01-31T17:45:00.000,295,0.76,32,41.880994471,-87.632746489,32,5.5,0,0,9
0,2023-01-31T17:45:00.000,0,0,41,41.794090253,-87.592310855,41,3.25,0,0,3.25
2.45,2023-01-31T17:45:00.000,576,1.62,32,41.880994471,-87.632746489,8,10,0,0,12.45
8.1,2023-01-31T17:45:00.000,2799,13.92,76,41.980264315,-87.913624596,22,36,0,4,48.6
0,2023-01-31T17:45:00.000,232,0.66,8,41.89321636,-87.63784421,8,10,0,0,10
2.55,2023-01-31T17:45:00.000,900,0,33,41.859349715,-87.617358006,8,10,0,0,12.55
2,2023-01-31T17:45:00.000,600,1.1,32,41.884987192,-87.620992913,28,7.5,0,0,10
4,2023-01-31T17:45:00.000,488,1.08,28,41.874005383,-87.66351755,28,6.75,0,0,11.25
2.45,2023-01-31T17:45:00.000,303,0.68,28,41.885300022,-87.642808466,8,10,0,0,12.45
0,2023-01-31T17:45:00.000,240,0.4,38,41.812948939,-87.617859676,40,4.75,0,0,4.75
3,2023-01-31T17:45:00.000,716,1.76,28,41.879255084,-87.642648998,8,9,0,0,12.5
0,2023-01-31T17:45:00.000,1840,4.06,8,41.899602111,-87.633308037,43,13.75,0,0,13.75
2,2023-01-31T17:45:00.000,1128,0,,,,,14.15,0,0,16.15
0,2023-01-31T17:45:00.000,3,0,32,41.884987192,-87.620992913,32,3.25,0,0,3.25
9,2023-01-31T17:45:00.000,2640,14,76,41.980264315,-87.913624596,7,36.5,0,4,49.5
4.6,2023-01-31T17:45:00.000,1380,0.4,32,41.878865584,-87.625192142,6,22.5,0,0,27.1
0,2023-01-31T17:45:00.000,1101,3.89,8,41.892507781,-87.626214906,28,13.75,0,0,13.75
0,2023-01-31T17:45:00.000,1920,0.6,6,41.944226601,-87.655998182,28,29,0,0,29
0,2023-01-31T17:45:00.000,1777,8.31,8,41.899602111,-87.633308037,14,24.5,0,0,24.5
0,2023-01-31T17:45:00.000,2376,15.17,7,41.922686284,-87.649488729,71,39.5,0,0,39.5
0,2023-01-31T17:45:00.000,354,0.65,8,41.898331794,-87.620762865,8,5.25,0,0,5.25
0,2023-01-31T17:45:00.000,410,1.08,28,41.879255084,-87.642648998,28,6.5,0,2.5,9
0,2023-01-31T17:45:00.000,166,0.51,8,41.892507781,-87.626214906,32,4.75,0,1,5.75
0,2023-01-31T17:45:00.000,2570,31.56,,,,65,75.5,0,7,82.5
0,2023-01-31T17:45:00.000,653,1.57,8,41.899602111,-87.633308037,8,8.25,0,0,8.75
7.75,2023-01-31T17:45:00.000,1654,12.95,,,,8,34.25,0,4,46.5
0,2023-01-31T17:45:00.000,1142,4.6,8,41.892507781,-87.626214906,6,16,0,0,16
3.9,2023-01-31T17:45:00.000,874,5.88,8,41.899602111,-87.633308037,35,15.25,0,0,19.15
0,2023-01-31T17:45:00.000,38,0,28,41.879255084,-87.642648998,,3.25,0,1,4.25
3.83,2023-01-31T17:45:00.000,6,0,32,41.880994471,-87.632746489,32,14.99,0,0,18.82
0,2023-01-31T17:45:00.000,621,4.44,,,,76,14,0,4,18
0,2023-01-31T17:45:00.000,1873,11.1,8,41.899602111,-87.633308037,2,30.5,0,0,30.5
2,2023-01-31T17:45:00.000,638,1.54,32,41.884987192,-87.620992913,8,8,0,0,10.5
2.8,2023-01-31T17:45:00.000,932,3.77,32,41.878865584,-87.625192142,7,13.5,0,0,16.8
3,2023-01-31T17:45:00.000,240,0,32,41.880994471,-87.632746489,8,5.5,0,0,8.5
0.1,2023-01-31T17:45:00.000,2031,7.8,63,41.795430631,-87.696435232,49,24.5,0,0,24.6
3.06,2023-01-31T17:45:00.000,591,1.49,8,41.899602111,-87.633308037,8,10,0,0,13.06
2,2023-01-31T17:45:00.000,600,1.3,28,41.885300022,-87.642808466,32,7.75,0,0,9.75
0,2023-01-31T17:45:00.000,0,0,28,41.885300022,-87.642808466,28,3.25,0,0,3.25
4.51,2023-01-31T17:45:00.000,1413,5.46,32,41.878865584,-87.625192142,5,17.67,0,0,22.18
0,2023-01-31T17:45:00.000,240,0.9,32,41.880994471,-87.632746489,32,5.5,0,2,7.5
2.45,2023-01-31T17:45:00.000,918,1.64,32,41.880994471,-87.632746489,8,10,0,0,12.45
0,2023-01-31T17:45:00.000,600,1.4,8,41.890922026,-87.618868355,28,8,0,0,8
10.3,2023-01-31T17:45:00.000,3504,18.45,76,41.97907082,-87.903039661,32,47,0,4,61.8
0,2023-01-31T17:45:00.000,5724,28.02,76,41.980264315,-87.913624596,61,77.25,0,4,81.25
0,2023-01-31T17:45:00.000,92,0.46,32,41.880994471,-87.632746489,28,4.25,0,0,4.25
1.23,2023-01-31T17:45:00.000,86,0,28,41.879255084,-87.642648998,,10,0,0,11.23
2.05,2023-01-31T17:45:00.000,780,2.1,32,41.880994471,-87.632746489,33,9.75,0,0,11.8
9,2023-01-31T17:45:00.000,1348,11.07,56,41.785998518,-87.750934289,32,30,0,5.5,45
0,2023-01-31T17:45:00.000,1020,0,8,41.89503345,-87.619710672,24,10.75,0,0,10.75
0,2023-01-31T17:45:00.000,1764,11.43,8,41.899602111,-87.633308037,46,31,0,0,31
0,2023-01-31T17:45:00.000,500,1.35,32,41.884987192,-87.620992913,8,10,0,0,10
0,2023-01-31T17:45:00.000,1027,3.54,7,41.922686284,-87.649488729,5,11.86,0,0,11.86
0,2023-01-31T17:45:00.000,640,1.05,28,41.879255084,-87.642648998,32,7.5,0,0,7.5
0,2023-01-31T17:45:00.000,720,4,35,41.835117986,-87.618677767,40,13,0,0,13
2,2023-01-31T17:45:00.000,420,0,28,41.879255084,-87.642648998,32,5.5,0,0,7.5
0,2023-01-31T17:45:00.000,1546,10.31,77,41.9867118,-87.663416405,33,29,0,0,29
2,2023-01-31T17:45:00.000,678,1.22,32,41.880994471,-87.632746489,8,8,0,0,10.5
0,2023-01-31T17:45:00.000,136,0.4,32,41.880994471,-87.632746489,32,4.25,0,0,4.25
8.1,2023-01-31T17:45:00.000,1698,13.18,56,41.785998518,-87.750934289,8,35,0,5,48.6
0,2023-01-31T17:45:00.000,120,0,8,41.892507781,-87.626214906,32,4.25,0,0,4.25
0,2023-01-31T17:45:00.000,2520,0.6,2,42.001571027,-87.695012589,,31.75,0,0,31.75
2.54,2023-01-31T17:45:00.000,424,0,8,41.899602111,-87.633308037,32,10,0,0,12.54
2,2023-01-31T17:45:00.000,783,1.67,32,41.884987192,-87.620992913,28,9.25,0,0,11.75
1,2023-01-31T17:45:00.000,663,2.06,32,41.884987192,-87.620992913,24,10,0,0,11
0,2023-01-31T17:45:00.000,700,1.48,8,41.892042136,-87.63186395,28,8.5,0,0,8.5
2,2023-01-31T17:45:00.000,360,1,8,41.899155613,-87.626210532,32,6.25,0,0,8.25
0,2023-01-31T17:45:00.000,1719,3.1,32,41.880994471,-87.632746489,32,11.5,0,0,11.5
0,2023-01-31T17:45:00.000,1920,7.65,28,41.88528132,-87.6572332,28,23.5,0,0,23.5
1.9,2023-01-31T17:45:00.000,760,0,28,41.874005383,-87.66351755,24,10,0,0,11.9
0,2023-01-31T17:45:00.000,2820,0,76,41.97907082,-87.903039661,32,44,0,4,48
4.88,2023-01-31T17:45:00.000,997,6.6,32,41.878865584,-87.625192142,3,19,0,0,24.38
3.25,2023-01-31T17:45:00.000,681,3.61,8,41.89503345,-87.619710672,7,12.5,0,0,16.25
2,2023-01-31T17:45:00.000,692,1.3,28,41.879255084,-87.642648998,8,8,0,0,10.5
2,2023-01-31T17:45:00.000,1027,2.59,8,41.899155613,-87.626210532,28,11.5,0,0,14
0,2023-01-31T17:45:00.000,1203,11.07,3,41.96581197,-87.655878786,39,28.75,0,0,28.75
2.45,2023-01-31T17:45:00.000,552,1.42,28,41.874005383,-87.66351755,32,10,0,0,12.45
3.62,2023-01-31T17:45:00.000,720,4.48,8,41.89503345,-87.619710672,6,14,0,0,18.12
0,2023-01-31T17:45:00.000,596,2.13,32,41.878865584,-87.625192142,28,9,0,0,9
13,2023-01-31T17:45:00.000,3391,18.6,76,41.97907082,-87.903039661,32,46.5,0,5,65
0,2023-01-31T17:45:00.000,1430,10.14,76,41.980264315,-87.913624596,,27,0,13,40
50,2023-01-31T17:45:00.000,1757,17.72,76,41.980264315,-87.913624596,,43.5,0,35.5,129.5
0,2023-01-31T17:45:00.000,1065,3.21,21,41.938666196,-87.711210593,23,12.25,0,0,12.25
5.56,2023-01-31T17:45:00.000,1202,7.52,8,41.899602111,-87.633308037,77,21.75,0,0,27.81
3,2023-01-31T17:45:00.000,660,1.4,,,,,8.5,0,0,11.5
0,2023-01-31T17:45:00.000,900,0.2,32,41.878865584,-87.625192142,35,12.5,0,0,12.5
2,2023-01-31T17:45:00.000,820,2.28,7,41.922686284,-87.649488729,6,10.25,0,0,12.75
3.7,2023-01-31T17:45:00.000,1594,0,28,41.874005383,-87.66351755,7,14.48,0,0,18.18
9.12,2023-01-31T17:45:00.000,1815,11.26,,,,12,30.5,0,5.5,45.62
9.05,2023-01-31T17:45:00.000,3286,17.95,,,,6,40.75,0,4,54.3
4,2023-01-31T17:45:00.000,537,1.34,32,41.870607372,-87.622172937,8,7.75,0,1,13.25
3,2023-01-31T17:45:00.000,540,1.3,32,41.880994471,-87.632746489,8,7.25,0,0,10.25
1.89,2023-01-31T17:45:00.000,508,2.05,8,41.899602111,-87.633308037,32,10,0,0,11.89
0,2023-01-31T17:45:00.000,480,1.8,32,41.878865584,-87.625192142,33,8.25,0,0,8.25
0,2023-01-31T17:45:00.000,2460,18.6,32,41.884987192,-87.620992913,76,47.25,0,1,48.25
0,2023-01-31T17:45:00.000,300,0.5,32,41.880994471,-87.632746489,32,5,0,0,5
3,2023-01-31T17:45:00.000,1787,5.16,32,41.878865584,-87.625192142,5,19.5,0,0,23
3,2023-01-31T17:45:00.000,360,1.1,32,41.884987192,-87.620992913,32,6.5,0,0,9.5
2,2023-01-31T17:45:00.000,758,1.87,8,41.899602111,-87.633308037,32,10,0,0,12
0,2023-01-31T17:45:00.000,469,1.71,6,41.944226601,-87.655998182,5,7.75,0,0,8.25
2,2023-01-31T17:45:00.000,326,0.7,8,41.89503345,-87.619710672,8,5.5,0,0,8
0,2023-01-31T17:45:00.000,240,0.7,8,41.890922026,-87.618868355,32,5.5,0,0,5.5
1.84,2023-01-31T17:45:00.000,482,0,32,41.880994471,-87.632746489,24,10,0,0,11.84
2,2023-01-31T17:45:00.000,840,1.7,,,,,9,0,0,11
0,2023-01-31T17:45:00.000,2216,12.71,19,41.927260956,-87.765501609,28,36.5,0,0,36.5
2,2023-01-31T17:45:00.000,180,0.9,32,41.877406123,-87.621971652,28,5.5,0,0,7.5
0,2023-01-31T17:45:00.000,323,1.2,8,41.892507781,-87.626214906,28,6.25,0,0,6.25
3,2023-01-31T17:45:00.000,360,1.2,32,41.880994471,-87.632746489,28,6.5,0,1,10.5
0,2023-01-31T17:45:00.000,561,1.6,32,41.880994471,-87.632746489,33,8,0,0,8
2.45,2023-01-31T17:45:00.000,595,1.25,32,41.878865584,-87.625192142,8,10,0,0,12.45
2.35,2023-01-31T17:45:00.000,0,0,8,41.892042136,-87.63186395,8,3.25,0,8,13.6
0,2023-01-31T17:45:00.000,948,2.28,8,41.892507781,-87.626214906,8,10.5,0,0,10.5
2,2023-01-31T17:45:00.000,378,1.18,32,41.880994471,-87.632746489,32,6.5,0,0,9
3,2023-01-31T17:45:00.000,274,1.07,32,41.884987192,-87.620992913,28,6,0,0,9.5
2.56,2023-01-31T17:45:00.000,659,3.09,6,41.944226601,-87.655998182,8,10.04,0,0,12.6
0,2023-01-31T17:45:00.000,1358,11.14,73,41.717493036,-87.648895072,33,29.25,0,1,30.25
0,2023-01-31T17:45:00.000,1680,8.7,8,41.899602111,-87.633308037,15,25.75,0,0,25.75
4.62,2023-01-31T17:45:00.000,1134,2.89,32,41.87101588,-87.631406525,24,12.05,0,0,16.67
0,2023-01-31T17:45:00.000,0,0,41,41.794090253,-87.592310855,41,3.25,0,0,3.25
0,2023-01-31T17:45:00.000,561,2.82,76,41.980264315,-87.913624596,,10.5,0,5,15.5
2,2023-01-31T17:45:00.000,1122,2.96,32,41.878865584,-87.625192142,7,12.08,0,0,14.08
15.3,2023-01-31T17:45:00.000,3060,29.9,76,41.97907082,-87.903039661,56,71,0,5,91.3
0,2023-01-31T17:45:00.000,2639,8.77,36,41.82371281,-87.602350437,36,28,0,0,28
0,2023-01-31T17:45:00.000,1610,9.61,32,41.878865584,-87.625192142,4,26,0,0,26.5
3,2023-01-31T17:45:00.000,1232,5.59,32,41.878865584,-87.625192142,6,15.76,0,0,18.76
0,2023-01-31T17:45:00.000,376,0.85,8,41.899155613,-87.626210532,8,6,0,0,6
0,2023-01-31T17:45:00.000,120,0.3,,,,,4,0,0,4
0,2023-01-31T17:45:00.000,195,0.46,32,41.880994471,-87.632746489,32,4.5,0,0,4.5
2,2023-01-31T17:45:00.000,900,0.1,32,41.880994471,-87.632746489,8,12,0,0,14
9.75,2023-01-31T17:45:00.000,0,0,39,41.808916283,-87.596183344,,15.25,0,0,25
0,2023-01-31T17:45:00.000,1855,11.28,24,41.901206994,-87.676355989,69,30.25,0,0,30.25
11.19,2023-01-31T17:45:00.000,3360,15.32,76,41.980264315,-87.913624596,24,40.25,0,4,55.94
3.05,2023-01-31T17:45:00.000,1006,4.38,10,41.985015101,-87.804532006,,14.75,0,0,17.8
1.38,2023-01-31T17:45:00.000,1472,0,8,41.90749193,-87.63576009,28,10.76,0,0,12.14
4,2023-01-31T17:45:00.000,540,0.9,32,41.880994471,-87.632746489,32,6.75,0,0,10.75
3.52,2023-01-31T17:45:00.000,1143,3.71,24,41.901206994,-87.676355989,6,13.77,0,0,17.29
2,2023-01-31T17:45:00.000,387,0.98,8,41.89503345,-87.619710672,32,6.25,0,0,8.75
4,2023-01-31T17:45:00.000,540,0,32,41.877406123,-87.621971652,28,7.5,0,1,12.5
3,2023-01-31T17:45:00.000,940,2.91,8,41.899602111,-87.633308037,33,11.5,0,0,15
0,2023-01-31T17:45:00.000,2040,8.6,1,42.009622881,-87.670166857,,25.75,0,0,25.75
0,2023-01-31T17:45:00.000,441,1.07,2,42.001571027,-87.695012589,2,6.5,0,0,6.5
1.23,2023-01-31T17:45:00.000,887,1.4,32,41.880994471,-87.632746489,8,10,0,0,11.23
3,2023-01-31T17:45:00.000,250,0.6,32,41.880994471,-87.632746489,32,5.25,0,0,8.75
0,2023-01-31T17:45:00.000,1061,4.53,32,41.878865584,-87.625192142,28,15,0,0,15
0,2023-01-31T17:45:00.000,2572,9.88,69,41.763246799,-87.616134111,74,29.75,0,0,29.75
0,2023-01-31T17:45:00.000,2337,10.35,28,41.874005383,-87.66351755,2,31.5,0,0,31.5
0,2023-01-31T17:45:00.000,0,0,32,41.880994471,-87.632746489,32,3.25,0,0,3.25
7.54,2023-01-31T17:45:00.000,3013,11.38,8,41.899602111,-87.633308037,63,29.5,0,0,37.04
0,2023-01-31T17:45:00.000,228,0.72,28,41.879255084,-87.642648998,28,5,0,0,5
3,2023-01-31T17:45:00.000,509,1.15,32,41.880994471,-87.632746489,8,7,0,0,10.5
0,2023-01-31T17:45:00.000,215,0.58,8,41.89503345,-87.619710672,8,4.75,0,0,4.75
1.84,2023-01-31T17:45:00.000,638,1.47,8,41.892042136,-87.63186395,28,10,0,0,11.84
9,2023-01-31T17:45:00.000,3344,15.35,76,41.97907082,-87.903039661,7,40.5,0,4,54
2,2023-01-31T17:45:00.000,792,1.36,32,41.870607372,-87.622172937,8,8.75,0,1.5,12.75
0,2023-01-31T17:45:00.000,1285,5.96,76,41.980264315,-87.913624596,10,18,0,5,23
0,2023-01-31T17:45:00.000,600,3.8,8,41.89503345,-87.619710672,6,12.75,0,0,12.75
3,2023-01-31T17:45:00.000,720,0,8,41.89503345,-87.619710672,32,9,0,0,12
0,2023-01-31T17:45:00.000,2040,5.8,14,41.968069,-87.721559063,25,21.25,0,0,21.25
0,2023-01-31T17:45:00.000,420,1.3,32,41.884987192,-87.620992913,8,7,0,0,7
2.28,2023-01-31T17:45:00.000,592,1.93,8,41.899602111,-87.633308037,32,10,0,0,12.28
0,2023-01-31T17:45:00.000,4680,8.37,6,41.944226601,-87.655998182,17,39,0,0,39
,2023-01-31T17:45:00.000,3530,15.31,76,41.980264315,-87.913624596,6,,,,
2.45,2023-01-31T17:45:00.000,565,1.43,32,41.870607372,-87.622172937,32,10,0,0,12.45
10,2023-01-31T17:45:00.000,2880,0.8,76,41.980264315,-87.913624596,6,38,0,4,52
11.1,2023-01-31T17:45:00.000,2700,15.4,,,,,40,0,4,55.1
2.45,2023-01-31T17:45:00.000,620,1.63,32,41.884987192,-87.620992913,8,10,0,0,12.45
0,2023-01-31T17:45:00.000,1740,11.1,8,41.899602111,-87.633308037,69,29.75,0,0,29.75
11.19,2023-01-31T17:45:00.000,3422,15.58,76,41.980264315,-87.913624596,7,40.25,0,4,55.94
0,2023-01-31T17:45:00.000,1452,10.77,36,41.82371281,-87.602350437,36,29,0,0,29
3,2023-01-31T17:45:00.000,1320,0.2,6,41.944226601,-87.655998182,4,14.5,0,0,17.5
4.35,2023-01-31T17:45:00.000,1985,8.94,8,41.899602111,-87.633308037,14,22.7,0,0,27.05
2.45,2023-01-31T17:45:00.000,570,1.76,32,41.884987192,-87.620992913,8,10,0,0,12.45
9.75,2023-01-31T17:45:00.000,3189,16.84,76,41.97907082,-87.903039661,8,43.25,0,5,58.5
2,2023-01-31T17:45:00.000,520,1.43,32,41.880994471,-87.632746489,24,10,0,0,12
0,2023-01-31T17:45:00.000,1380,9.64,42,41.77887686,-87.594925439,75,26.75,0,0,26.75
3,2023-01-31T17:45:00.000,235,0.63,32,41.884987192,-87.620992913,8,5,0,0,8.5
2.21,2023-01-31T17:45:00.000,1125,0,32,41.880994471,-87.632746489,8,10,0,0,12.21
11.65,2023-01-31T17:45:00.000,1020,11.8,76,41.980264315,-87.913624596,,26.75,0,19.5,57.9
